gear_type,length,tonnage,engine_power,country,IUU Fishing,duration_hr,median_distance_km,median_speed_knots,country_encounter,start_month,start_hour,end_month,end_hour,seasons
trawlers,111.973333333,7765.0,5296.0,China,3.93,52.16666666666666,0.0752203795,1.8692346381,NA,3,4,3,8,q1
trawlers,111.973333333,7765.0,5296.0,China,3.93,8.5,0.0713165016999999,0.56714359005,NA,12,10,12,18,q4
trawlers,111.973333333,7765.0,5296.0,China,3.93,3.1666666666666665,0.0718087313,0.0266090300999999,NA,5,10,5,13,q2
trawlers,111.973333333,7765.0,5296.0,China,3.93,11.166666666666664,0.05135018245,0.8477867937000001,Antarctica,6,3,6,14,q2
trawlers,111.973333333,7765.0,5296.0,China,3.93,36.333333333333336,0.0698549789,1.0240095124500002,Antarctica,6,17,6,5,q2
trawlers,111.973333333,7765.0,5296.0,China,3.93,4.666666666666667,0.0629666845,1.53418468655,NA,7,14,7,19,q3
trawlers,30.878715571100003,147.12245552,455.515562098,China,3.93,5.833333333333332,0.3534304328,0.0108113999,NA,12,18,12,0,q4
trawlers,92.33,3879.0,2855.0,China,3.93,12.166666666666664,0.0620731259,0.8537028852499999,NA,5,13,5,1,q2
trawlers,92.33,3879.0,2855.0,China,3.93,8.0,0.0566891542,1.099669117,NA,4,13,4,21,q2
trawlers,92.33,3879.0,2855.0,China,3.93,32.5,0.0516222856,0.0172945908,NA,5,17,5,1,q2
trawlers,92.33,3879.0,2855.0,China,3.93,31.33333333333333,0.0610126348,1.2828226085,NA,3,4,3,11,q1
trawlers,92.33,3879.0,2855.0,China,3.93,6.333333333333332,0.0402020129999999,1.2339675394,NA,5,14,5,20,q2
trawlers,92.33,3879.0,2855.0,China,3.93,3.8333333333333335,0.0524014486,1.365664901,NA,12,22,1,2,q4
trawlers,92.33,3879.0,2855.0,China,3.93,26.16666666666667,0.0555919038,0.0351740178,NA,2,22,2,0,q1
trawlers,92.33,3879.0,2855.0,China,3.93,24.5,0.0595979980999999,0.9484523161,NA,4,16,4,17,q2
trawlers,92.33,3879.0,2855.0,China,3.93,4.166666666666667,0.0890127156,1.7145304642,NA,1,13,1,17,q1
trawlers,92.33,3879.0,2855.0,China,3.93,8.0,0.05237483405,1.00097460265,NA,1,17,1,1,q1
trawlers,19.8715883088,74.5427451397,346.11694971400004,China,3.93,5.333333333333333,0.0449651741,0.00380232755,NA,3,8,3,13,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,15.5,0.0417949626,0.55872235995,NA,9,21,9,13,q3
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,10.333333333333334,0.0421770662,0.06099319915,NA,1,18,1,5,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,21.5,0.0219799012,0.6484901117999999,NA,3,9,3,7,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,3.0,0.027237211,0.016419291,NA,10,10,10,13,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,4.333333333333333,0.0421708458,1.16914546975,NA,8,23,8,4,q3
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,19.5,0.0297938952,0.0443860305999999,NA,1,20,1,16,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,3.333333333333333,0.0394145773,1.171608361,NA,8,3,8,6,q3
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,8.5,0.0390426236,0.8386705624499999,NA,5,23,5,7,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,5.333333333333333,0.0329278371,0.6499168317499999,NA,1,2,1,7,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,14.166666666666664,0.051483255,0.7009880411,NA,5,13,5,3,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,8.333333333333334,0.0222070954,1.6213877925,NA,7,11,7,19,q3
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,3.0,0.0749750092,1.1570314642,NA,2,20,2,23,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,14.833333333333336,0.0283153023,1.21045249625,NA,5,12,5,3,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,12.0,0.0440447688,0.0321270168,NA,12,4,12,16,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,21.0,0.0968070633,0.8003712639499999,NA,4,3,4,0,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,19.666666666666668,0.06512989205,1.02434891,NA,3,5,3,0,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,8.333333333333334,0.0660592664999999,0.02131080745,NA,12,20,12,5,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,27.83333333333333,0.0575456067999999,0.0373398968,NA,12,21,12,1,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,7.166666666666668,0.0555427716,0.6617744693000001,NA,12,11,12,18,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,16.5,0.0435284567,1.161079584,NA,12,10,12,3,q4
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,26.0,0.0403071525499999,0.02211422835,NA,4,11,4,13,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,13.0,0.0587006309,0.02848889865,NA,3,0,3,13,q1
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,14.166666666666664,0.0658471215,0.36947862965,NA,4,9,4,0,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,10.5,0.0846193308,0.30538794065,NA,5,2,5,12,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,18.5,0.0510651569,0.0162542797,NA,5,0,5,19,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,8.666666666666666,0.0420564076999999,0.5724363091,NA,6,14,6,23,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,24.33333333333333,0.0279410441,0.0376391233,NA,5,4,5,4,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,14.5,0.0340835778,1.3661372792,NA,6,1,6,16,q2
trawlers,75.3316251164,1617.0,3514.50631671,China,3.93,3.1666666666666665,0.0626340466,0.8705932766,NA,6,2,6,5,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,17.333333333333332,0.0583242273,0.0322458872,NA,1,8,1,2,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,4.333333333333333,0.0370326303,0.0319441696,NA,8,0,8,5,q3
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,28.0,0.0393319463,0.6960697684999999,NA,3,16,3,20,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,8.833333333333334,0.037425728,1.27203326725,NA,1,8,1,17,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,3.8333333333333335,0.0197950028,0.02676960255,NA,10,10,10,14,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,30.83333333333333,0.0478312535,0.964584082,NA,5,5,5,11,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,16.333333333333332,0.0690521501,0.5186241995,NA,6,0,6,16,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,13.166666666666664,0.0588209127,1.1691779419,NA,7,12,7,2,q3
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,16.0,0.0414875133999999,0.74308210605,NA,5,20,5,12,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,7.333333333333332,0.04912272455,0.51615923845,NA,8,12,8,19,q3
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,7.5,0.0439787173,0.45512936165,NA,1,9,1,16,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,10.833333333333336,0.04172587455,0.5943373774,NA,5,3,5,14,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,4.166666666666667,0.04646278,1.7434113072,NA,7,23,7,3,q3
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,28.16666666666667,0.0591017937999999,0.0418488079,NA,12,9,12,13,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,10.833333333333336,0.0363692188499999,0.07318804335,NA,12,12,12,22,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,19.0,0.0689498824,0.0250412657,NA,11,23,11,18,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,2.0,0.0492424445,0.04822447915,NA,12,16,12,18,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,10.0,0.0518372726999999,0.6674095581999999,NA,7,17,7,3,q3
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,6.666666666666668,0.0584335717,1.7161765977,NA,12,16,12,23,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,14.0,0.064612516,0.7470924273,NA,12,10,12,0,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,6.333333333333332,0.04631674705,0.97038288535,NA,6,5,6,11,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,22.66666666666667,0.0474195992,0.0255533631,NA,4,9,4,8,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,5.166666666666667,0.0526989905999999,0.0320729451999999,NA,12,19,12,0,q4
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,6.833333333333332,0.04170726955,0.11378299715,NA,4,14,4,21,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,5.5,0.0396419916,0.03818099145,NA,2,15,2,21,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,8.166666666666666,0.03823050565,0.02504908075,NA,1,5,1,13,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,2.1666666666666665,0.0490086942999999,0.03321115215,NA,3,5,3,7,q1
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,10.5,0.0924780252999999,0.8221902806500001,NA,5,10,5,20,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,7.5,0.07544974925,0.0426472134999999,NA,5,6,5,14,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,6.833333333333332,0.0351244648,0.7267001847,NA,6,10,6,17,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,10.0,0.0393818723,0.5429906791,NA,6,12,6,22,q2
trawlers,73.9074885009,2379.57079862,3351.27227409,China,3.93,16.833333333333332,0.03488398165,0.95339213705,NA,5,21,6,13,q2
trawlers,29.989345526,184.588809935,435.720710681,China,3.93,4.5,0.1575688385999999,1.0493234965,NA,10,19,10,0,q4
trawlers,109.6,7847.0,5128.36430043,China,3.93,25.16666666666667,0.05136954585,0.0193664955,NA,7,2,7,3,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,6.833333333333332,0.0537997209,1.0676397016,Botswana,12,23,12,6,q4
trawlers,109.6,7847.0,5128.36430043,China,3.93,20.0,0.0674195433,0.02585154605,NA,9,11,9,7,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,18.83333333333333,0.0681920308999999,1.1565430033,NA,10,21,10,16,q4
trawlers,109.6,7847.0,5128.36430043,China,3.93,18.166666666666668,0.0597593754999999,0.1057058900999999,NA,9,16,9,11,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,28.83333333333333,0.06014262075,0.04530555575,NA,9,0,9,5,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,10.5,0.056496833,0.0106927012,NA,8,6,8,17,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,34.666666666666664,0.0637236738,0.0153704412,NA,9,20,9,7,q3
trawlers,109.6,7847.0,5128.36430043,China,3.93,21.83333333333333,0.04973142515,0.03565520545,NA,8,3,8,1,q3
trawlers,91.1,7671.0,5920.0,China,3.93,2.0,0.0511850917,1.8090557116,NA,6,5,6,7,q2
trawlers,53.766388032200005,1368.75670518,1676.21353634,China,3.93,2.6666666666666665,0.0909678438,0.0026147341,NA,11,23,11,2,q4
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,6.0,0.03557702725,0.6877137332000001,NA,2,17,2,23,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,12.833333333333336,0.0377211525,0.0570047229499999,NA,1,10,1,22,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,14.0,0.03724084,1.2276625696,NA,9,23,9,13,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,8.833333333333334,0.05504033785,0.0394270823,NA,1,21,2,6,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,5.333333333333333,0.0372304137,1.3166845276,NA,8,10,8,15,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,3.0,0.0544098824,0.6237343984,NA,9,11,9,14,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,2.333333333333333,0.0738259471999999,0.9137865198,NA,8,12,8,14,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,4.833333333333333,0.0474984774,0.8947555543000001,NA,9,0,9,5,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,9.5,0.0959356407,0.8648377519,NA,7,14,7,23,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,11.0,0.0459505771,1.29332255005,NA,5,18,5,5,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,2.5,0.0244449733,1.0522526283999998,NA,1,0,1,3,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,13.333333333333336,0.041909088,1.2826230378,NA,5,2,5,15,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,13.833333333333336,0.04065470575,1.09674075005,NA,5,2,5,16,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,12.5,0.0696209742,1.5834451548,NA,3,13,3,1,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,2.5,0.02140019115,0.7413282066500001,NA,4,1,4,4,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,10.0,0.041157933,0.884196172,NA,7,13,7,23,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,18.5,0.04027892015,0.4607752867,NA,1,15,1,10,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,12.166666666666664,0.0320864433,1.661037075,NA,7,22,7,10,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,3.1666666666666665,0.0452055808,0.4486101909,NA,12,21,12,1,q4
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,13.166666666666664,0.0330036331,0.9216077759,NA,12,14,12,3,q4
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,14.5,0.0567169086,0.0238716249,NA,3,10,3,0,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,4.5,0.0366437412,0.0691093471,NA,1,11,1,16,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,8.0,0.0558407509,0.0955166416,NA,12,15,12,23,q4
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,10.5,0.0605076348,1.8392419104,NA,4,1,4,11,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,7.0,0.0585356165,0.0333102391,NA,4,18,4,1,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,6.166666666666668,0.0529608732,1.4676675608,NA,11,5,11,12,q4
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,11.333333333333336,0.0567744721,0.03414980305,NA,2,12,2,0,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,19.0,0.0606735642,0.0173802240999999,NA,1,7,1,2,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,4.0,0.05660140635,0.0476450534499999,NA,2,22,2,2,q1
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,11.333333333333336,0.0450962896,0.9219289086,NA,5,9,5,21,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,13.666666666666664,0.0686885158,0.0542722630999999,NA,5,10,5,23,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,18.166666666666668,0.0413121998,0.0336045911,NA,5,9,5,3,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,14.5,0.03428198115,0.4110659660499999,NA,6,22,6,13,q2
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,10.166666666666666,0.0480709542,1.0418343202,NA,7,12,7,22,q3
trawlers,73.2944890943,1617.0,2931.43905541,China,3.93,12.333333333333336,0.03773304055,0.7774963940499999,NA,6,18,6,7,q2
trawlers,91.1,7671.0,5920.0,China,3.93,17.166666666666668,0.0629166924,0.86408715365,NA,5,14,5,7,q2
trawlers,75.5888174824,1617.0,3303.89940946,China,3.93,3.333333333333333,0.0510815479,1.8880143963,NA,5,13,5,16,q2
trawlers,75.5888174824,1617.0,3303.89940946,China,3.93,9.833333333333334,0.0096391218,1.29092674145,NA,1,2,1,12,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,3.5,0.0210830758,0.05667510675,NA,10,8,10,11,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,22.0,0.0487003699,0.7641509756999999,NA,2,19,2,17,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,13.0,0.0517206001999999,1.0284382686,NA,5,2,5,15,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,28.33333333333333,0.04876588865,0.84262028565,NA,5,0,5,4,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,3.1666666666666665,0.0438448615,0.6414603838499999,NA,10,0,10,3,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,4.833333333333333,0.052710978,0.7897178319499999,NA,9,21,9,2,q3
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,2.0,0.0396147748,1.172970958,NA,8,6,8,8,q3
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,2.5,0.0171277845,1.17829432515,NA,1,11,1,13,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,10.666666666666666,0.0177854787,0.5812498032,NA,1,3,1,14,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,14.5,0.0549463142,1.6323453549,NA,3,12,3,3,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,4.166666666666667,0.0661388248,1.2143494963,NA,6,2,6,6,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,2.833333333333333,0.0508710323,0.0345202254,NA,12,11,12,14,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,17.5,0.0474026883,1.1351531377,NA,4,23,4,16,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,7.666666666666668,0.0593110657,1.16440887925,NA,12,10,12,18,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,4.833333333333333,0.0669233346,0.0660078665499999,NA,11,11,11,16,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,8.5,0.0715441181,0.5807458718,NA,4,13,4,22,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,9.5,0.0652040268,0.03805550305,NA,12,16,12,2,q4
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,5.333333333333333,0.05295251025,0.0379745188,NA,2,22,2,3,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,26.66666666666667,0.0478557696,0.0660044548,NA,1,7,1,10,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,3.5,0.0668351639,0.06758424455,NA,1,16,1,20,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,9.333333333333334,0.0680474626999999,0.0357534866999999,NA,2,13,2,22,q1
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,9.666666666666666,0.1017181201,0.9591334095,NA,5,22,5,8,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,17.833333333333332,0.0438840956,0.0260866174,NA,5,16,5,10,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,15.5,0.0392347846,0.61895087545,NA,6,9,6,1,q2
trawlers,74.6344694709,2662.61474384,3638.08500675,China,3.93,25.16666666666667,0.05762857875,1.3785931113999998,NA,6,2,6,3,q2
trawlers,113.565,7765.0,5294.0,China,3.93,41.0,0.0299780149,0.0368113271,NA,7,15,7,8,q3
trawlers,113.565,7765.0,5294.0,China,3.93,25.33333333333333,0.037114526,0.5255870894,NA,9,23,9,1,q3
trawlers,113.565,7765.0,5294.0,China,3.93,3.1666666666666665,0.0693992785,0.5770895518,NA,2,13,2,16,q1
trawlers,113.565,7765.0,5294.0,China,3.93,22.83333333333333,0.0517354924,0.0251506702999999,NA,6,20,6,19,q2
trawlers,113.565,7765.0,5294.0,China,3.93,5.5,0.0591605465,0.03705524225,NA,8,19,8,0,q3
trawlers,113.565,7765.0,5294.0,China,3.93,33.0,0.0526435383999999,0.0526941502,NA,6,1,6,10,q2
trawlers,113.565,7765.0,5294.0,China,3.93,30.0,0.0456138184,0.0323701237,NA,8,20,8,2,q3
trawlers,113.565,7765.0,5294.0,China,3.93,22.0,0.0384114573,0.0114459757,NA,6,6,6,4,q2
trawlers,113.565,7765.0,5294.0,China,3.93,8.5,0.03773381965,1.24903112985,NA,10,18,10,3,q4
trawlers,113.565,7765.0,5294.0,China,3.93,5.333333333333333,0.0480926393,1.12929931745,NA,10,8,10,13,q4
trawlers,113.565,7765.0,5294.0,China,3.93,31.83333333333333,0.0399677906,0.0494404429,NA,9,16,9,0,q3
trawlers,113.565,7765.0,5294.0,China,3.93,2.0,0.0323782749,0.0234244420999999,NA,9,11,9,13,q3
trawlers,113.565,7765.0,5294.0,China,3.93,36.833333333333336,0.04631976765,0.04096680105,NA,7,19,7,8,q3
trawlers,113.565,7765.0,5294.0,China,3.93,35.5,0.0520581552,0.0355526062,NA,9,21,9,8,q3
trawlers,113.565,7765.0,5294.0,China,3.93,34.166666666666664,0.054089668,0.0104931886,NA,7,0,8,11,q3
trawlers,113.565,7765.0,5294.0,China,3.93,23.16666666666667,0.0611676485,1.751846952,NA,5,10,5,9,q2
trawlers,113.565,7765.0,5294.0,China,3.93,34.166666666666664,0.0377062258,0.0209911322,NA,8,12,8,23,q3
trawlers,113.565,7765.0,5294.0,China,3.93,37.333333333333336,0.0515506788,0.0371273481,NA,9,20,9,9,q3
trawlers,16.1018137974,46.6470689462,376.779679818,China,3.93,3.5,0.1161383274,0.00366649465,Antarctica,6,20,6,0,q2
trawlers,16.1018137974,46.6470689462,376.779679818,China,3.93,2.1666666666666665,0.1879951985,0.0,Antarctica,6,3,6,5,q2
trawlers,16.1018137974,46.6470689462,376.779679818,China,3.93,4.833333333333333,0.1845006484,0.0055635206,Antarctica,5,18,5,23,q2
trawlers,16.1018137974,46.6470689462,376.779679818,China,3.93,22.5,0.0798267367,0.0089687716,Antarctica,6,4,6,2,q2
trawlers,70.87,819.0,2100.0,China,3.93,11.833333333333336,0.0169603763,0.022710216,NA,12,23,12,11,q4
trawlers,110.75,5306.0,4189.5,China,3.93,15.0,0.0537511730999999,0.0601873423,NA,5,20,5,11,q2
trawlers,110.75,5306.0,4189.5,China,3.93,2.833333333333333,0.0353968793,0.0387642373,NA,4,14,4,16,q2
trawlers,110.75,5306.0,4189.5,China,3.93,12.5,0.0441694953,0.0269794668,NA,4,15,4,4,q2
trawlers,110.75,5306.0,4189.5,China,3.93,27.83333333333333,0.0314603908,0.0613348823,NA,6,13,6,16,q2
trawlers,110.75,5306.0,4189.5,China,3.93,26.0,0.05177361,0.02684798145,NA,3,21,3,23,q1
trawlers,110.75,5306.0,4189.5,China,3.93,23.16666666666667,0.0596406965,0.9457376462,NA,6,2,7,1,q2
trawlers,110.75,5306.0,4189.5,China,3.93,9.166666666666666,0.0795314854,0.917042561,NA,2,21,2,6,q1
trawlers,110.75,5306.0,4189.5,China,3.93,15.166666666666664,0.05760810455,0.3443558693,NA,1,0,1,15,q1
trawlers,110.75,5306.0,4189.5,China,3.93,2.0,0.0617009486,0.0138701481,NA,6,14,6,16,q2
trawlers,110.75,5306.0,4189.5,China,3.93,25.66666666666667,0.0303769122,0.042456336,NA,4,14,4,16,q2
trawlers,110.75,5306.0,4189.5,China,3.93,14.0,0.0740435737,0.0090686244,NA,5,1,5,15,q2
trawlers,110.75,5306.0,4189.5,China,3.93,9.666666666666666,0.0365420174,1.6405503604499998,NA,1,15,1,1,q1
trawlers,110.75,5306.0,4189.5,China,3.93,11.833333333333336,0.04335111795,0.4199928406,NA,4,11,4,23,q2
trawlers,110.75,5306.0,4189.5,China,3.93,10.5,0.0525566372,0.1159290164,NA,4,1,4,12,q2
trawlers,110.75,5306.0,4189.5,China,3.93,3.1666666666666665,0.0510590713999999,1.2536609251000002,NA,4,16,4,19,q2
trawlers,110.75,5306.0,4189.5,China,3.93,3.1666666666666665,0.0729287988,0.0856540221,NA,5,6,5,9,q2
